id,name,artist,artist id,popularity,danceability,energy level,playlist sources,playlist occurances
3VuEgYNwHDWB9Q9cdjtvQi,Live Again,Goldielocks,5v1NrlZC6GuQq2Ci8H1A59,47,,,['Ny Pop'],1
3VvcKToPY3diGRjERt8NvD,Sea Of Problems,glichery,7xD76cR2sg2mAH29zBGnks,74,,,['phonk'],1
3Vy192laKprgWA8iBgcWYO,Big Names,Z.E,3PtEOX0PJSh7ndOL4tP0NR,40,,,['100'],1
3WEhUtfxXaoRrpSIZ1XzQY,Loud Noise Sound,Misa Bee,5JSgVFubDnbqYDUWPzl4tj,76,,,"['White Noise 10 Hours', 'White Noise Baby Sleep']",2
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Zach Bryan,40ZNYROS4zLfyyBSs2PGe2,88,,,"['Country Top 50', 'Dinner with Friends']",2
3WkibOpDF7cQ5xntM1epyf,It Wasn't Me,Shaggy,5EvFsr3kj42KNv97ZEnqij,79,,,['All Out 2000s'],1
3X7uFMzJrEE0sxn62qd8Ch,Nothing's Gonna Stop Us Now,Starship,0kObWap02DEg9EAJ3PBxzf,79,,,['Classic Road Trip Songs'],1
3XKIUb7HzIF1Vu9usunMzc,Maria Maria (feat. The Product G&B),Santana,6GI52t8N5F02MxU0g5U69P,74,,,['All Out 90s'],1
3XQcmUXD9q6RcF6CHCoYXc,White Noise Dreaming,Nylana,2NWl72uscoDndjs9mHTOVD,66,,,"['White Noise 10 Hours', 'White Noise Baby Sleep']",2
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,81,,,['All Out 2000s'],1
3Xj7GjfLNoVM7uEUp4OApN,Smooth White Colors,Citys Of Collides,12h32e6YMBk03yUo8tySbQ,65,,,['White Noise 10 Hours'],1
3XqM8hLCEYlbnFjoWwqtFv,Angel Numbers / Ten Toes,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,82,,,['pov'],1
3Y81Q8dLI74Mgi1wbXvscv,Why Me?,Linda Martin,1GyPJziXpMB4WOyCPpIDA4,36,,,['Eurovision Winners'],1
3YDjGm8NogZVxOp9aHA4MZ,When I Wake Up,Lucas & Steve,5wwneIFdawNgQ7GvKK29Z3,56,,,['Club Hits 2024'],1
3YKptz29AsOlm7WAVnztBh,Kiss from a Rose,Seal,5GtMEZEeFFsuHY8ad4kOxv,74,,,"['All Out 90s', 'Dinner with Friends']",2
3YRCqOhFifThpSRFJ1VWFM,November Rain,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,79,,,['All Out 90s'],1
3YSeg3Lrp8FlsbjegHWVPZ,BARCELONA,Raggarligan,6uljULAp34CZrrwTVhImVH,46,,,['30 km/h'],1
3YfGTvsTAWGC2lgoDOikUz,One in a Million,Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,75,,,['Gym Hits'],1
3Yvi7vnCCYHfSi8fz8aZAe,Natteravn,Rasmus Seebach,0yqCOSZ1i0c49UUbE8AzbQ,45,,,['Sommarhits Retro'],1
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),Shakira,0EmeFodog0BfCgMzAIvKQp,87,,,"['Songs to Sing in the Car', 'All Out 2000s']",2
3ZFmytdiIda4hXObbBO5c6,Tycker om när du tar på mig,Per Gessle,5pFJ8lLOUnyEaNrrf7D1KK,47,,,['Svenska Favoriter'],1
3ZJpSTIqqbg5u1GHPfaztV,Decembernatt,Lars Winnerbäck,33zLgL7tT1vg7eRpWYX5uI,38,,,['This Is Lars Winnerbäck'],1
3ZOEytgrvLwQaqXreDs2Jx,Can't Stop,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,84,,,"['Songs to Sing in the Car', 'All Out 2000s']",2
3ZUGjKdNPtASpxo2YolfzI,Look What You Made Me Do,SCARLET,1ezwRjcVcSgr0HNIwRd2CN,28,,,['New Music Friday Sweden'],1
3ZVFcD8Wlw9T9klGqmJf9F,Florida!!! (feat. Florence + The Machine),Taylor Swift,06HL4z0CvFAxyc27GXpf02,85,,,['This Is Taylor Swift'],1
3ZZq9396zv8pcn5GYVhxUi,Down Under,Men At Work,0f3EsoviYnRKTkmayI3cux,78,,,['All Out 80s'],1
3ZpQiJ78LKINrW9SQTgbXd,All I Wanna Do,Sheryl Crow,4TKTii6gnOnUXQHyuo9JaD,72,,,['All Out 90s'],1
3Zq97Al83BfRicHxTM3l2Q,Relaxation Symphony,René Watz,70LdPZVDTizh0iCRF8mP9C,55,,,['White Noise Baby Sleep'],1
3ZqqHOM10rD7y3G6bxDXTv,Just A Notion,ABBA,0LcJLqbBmaGUft1e9Mm8HV,53,,,['This Is ABBA'],1
3Zta1ilm1Qte2bSkTAgAqI,Allt det vackra,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,60,,,['This Is Benjamin Ingrosso'],1
3Zwu2K0Qa5sT6teCCHPShP,Thnks fr th Mmrs,Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX,79,,,['All Out 2000s'],1
3Zy5ORPjuJ646yrVPPQzmF,TORKAR DINA TÅRAR,Facket,5f5d0ji6hrxwI4sREQl3hK,28,,,[':)'],1
3a1lNhkSLSkpJE4MSHpDu9,Congratulations,Post Malone,246dkjvS1zLTtiykXe5h60,81,,,['Songs to Sing in the Car'],1
3a5im0XZhOMklw1w2unWSp,Terminal 5,ANJI,0OTtMOIJs0iVMT8mpvtU25,46,,,['Ny Pop'],1
3alxL5Z2ld9jGeacOJBWBb,Est-ce que tu m'aimes ?,Fyex,7i7ddOIQP0uI3ktGxI0zkM,54,,,['Club Hits 2024'],1
3aqRCncElwO0AJlOiqbZOl,Choco Chanel,Gee Dixon,3oJjZweJo9yqNFnKBTlgm0,38,,,['100'],1
3atoN74BRD90F3NRo4uhUo,30 under 30,Hov1,68dW5BU6sdVNf099EylxEt,59,,,[':)'],1
3aw9iWUQ3VrPQltgwvN9Xu,Family Affair,Mary J. Blige,1XkoF8ryArs86LZvFOkbyr,79,,,['All Out 2000s'],1
3b7YMGle84C9SLNmJC6dz0,Vibe Check,Hov1,68dW5BU6sdVNf099EylxEt,53,,,['This Is Hov1'],1
3bK1zVFBKIzYjmptmI4NsJ,Overdrive (feat. Norma Jean Martine),Ofenbach,4AKwRarlmsUlLjIwt38NLw,87,,,['Sommarhits 2024'],1
3bVJS1FUUkx3RmmmOVoeK2,ENOUGH!,Eternxlkz,3Xd2WSaNywx5gn1pgRPFjF,77,,,['phonk'],1
3bjM6KcvV1MwkAm7DJQb9O,Lay All Your Love On Me,loafers,4O8EiXZbelscSDs7TgOXHc,71,,,['Gym Hits'],1
3bwyDktNV0Y9WJp3HiJq3c,The Last Time,Boy In Space,0xu4jAQQv7ZAqvFGdc9HgP,52,,,['Ny Pop'],1
3c5rvZtI9Wtb34OteppZ6k,Fly Away,Twelve,5WwVhFK3J7CWQn30hZ8GPb,37,,,['New Music Friday Sweden'],1
3c72yhBHpgwAFRDLvMqNFJ,Close to You,Fun Factory,22p5npx84cXYat7kgGocRZ,48,,,['90s Dance Party'],1
3cBsEDNhFI9E82vPj3kvi3,Wasted On You,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,84,,,['Country Top 50'],1
3cHyrEgdyYRjgJKSOiOtcS,Timber,Pitbull,0TnOYISbd1XYRBk9myaseg,84,,,['Songs to Sing in the Car'],1
3cNlR1vO4bXOT1bVV0HBgX,White Noise Meditation Oasis,Sound Carrie,6VSLsTLt5SnJSaiKVwHSKn,52,,,['White Noise Baby Sleep'],1
3cbV252akVZInSvJk7jAYX,Flashdance...What a Feeling - Radio Edit,Irene Cara,3oZa8Xs6IjlIUGLAhVyK4G,78,,,['All Out 80s'],1
3cfOd4CMv2snFaKAnMdnvK,All Star,Smash Mouth,2iEvnFsWxR0Syqu2JNopAd,81,,,['All Out 90s'],1
3cgHwqbHcu1DKFADvkgPJ7,The Last Bit Of Us,Dean Lewis,3QSQFmccmX81fWCUSPTS7y,70,,,"['Ny Pop', 'Lugnt & Skönt']",2
3cjg55upztjI5bIsBQqSN1,THOMAS,ZWE1HVNDXR,33rnQWadiG2aauIwIxPxfB,64,,,['phonk'],1
3cuvXQjn74rLPC0jSVysUK,Astray,Simon Vouet,4lj4RXgWmv0T5xx561yT1b,64,,,['Peaceful Piano'],1
3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5,82,,,"['Rock Classics', 'All Out 90s']",2
3dBmqkxFJ9qECnyky9YDp2,Händerna Mot Himlen - Acoustic,Petra Marklund,2ZX1rncu0C7WOuSFC1aEbh,48,,,['Lugnt & Skönt'],1
3dHuioB3G88EKsiP8otWdn,Man måste dö några gånger innan man kan leva,Håkan Hellström,3H7Ez7cwaYw4L3ELy4v3Lc,40,,,['This Is Håkan Hellström'],1
3dKYak9dKL8YeHx5jMokoP,logical,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,49,,,['Lugnt & Skönt'],1
3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,The White Stripes,4F84IBURUo98rz4r61KF70,86,,,['Rock Classics'],1
3dVazyzNwvYlkN1QYIHerW,Sleeping Forever,Storms and Lightz,1xP9QacwLLmj8cxGpr4EtL,64,,,['White Noise Baby Sleep'],1
3ddxe0WYUpNPtSnHgQOad5,I Still Have Faith In You,ABBA,0LcJLqbBmaGUft1e9Mm8HV,56,,,['This Is ABBA'],1
3dhh9Uq5c1Q6TbOA42b087,Vinkla vingarna,Babblarna,1aA5OGASCVhznQYm71BMYg,40,,,['This is Babblarna'],1
3dj4wgM3cPeuLwMNHDuBon,The Door,Teddy Swims,33qOK5uJ8AR2xuQQAhHump,84,,,"['Dinner with Friends', 'Sommarhits 2024']",2
3dmqIB2Qxe2XZobw9gXxJ6,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,4tX2TplrkIP4v05BNC903e,13,,,['Rock Classics'],1
3dxxler1pdW8mMKxsbvrhs,Schlummer Kiste,Noyze Freq,7jcF6NyCPOiSFrDsiBBPWl,67,,,['White Noise 10 Hours'],1
3dyHvTXrfU6wZbuxl6h3H3,Här kommer alla känslorna (på en och samma gång),Per Gessle,5pFJ8lLOUnyEaNrrf7D1KK,54,,,['Svenska Favoriter'],1
3eGygw8GYEYWknt1JeZAQ1,Luce,Nascondiglio,6ySvmMDgTOV3XTT6sgIovK,63,,,['Peaceful Piano'],1
3eJH2nAjvNXdmPfBkALiPZ,Acapulco,Jason Derulo,07YZf4WDAMNwqr4jfgOZ8y,71,,,['Happy Hits!'],1
3eX0NZfLtGzoLUxPNvRfqm,Maroon,Taylor Swift,06HL4z0CvFAxyc27GXpf02,74,,,['This Is Taylor Swift'],1
3eh51r6rFWAlGQRlHx9QnQ,Push Ups,Drake,3TVXtAsR1Inumwj472S9r4,91,,,"['RapCaviar', 'Today’s Top Hits']",2
3enBMRAdnjgyZldIIAjhlO,Hej du,Hov1,68dW5BU6sdVNf099EylxEt,54,,,['New Music Friday Sweden'],1
3etoEafUM6hmrHih3KoxjY,Det är visst nån som är tillbaka,Lars Winnerbäck,33zLgL7tT1vg7eRpWYX5uI,37,,,['This Is Lars Winnerbäck'],1
3ezuMYDq4bDEjG0wl1a18b,Rhapsody in Raindrops,Tannenbaum Trio,5o0nK5sGCqA1E4MTOCgpSn,51,,,['Jazz in the Background'],1
3f0xlekdmFFhKD3uubnbPs,I Must Have...,The Holly Molly Trio,3g3uNIc5VvWR29BUhjuVAZ,54,,,['Jazz in the Background'],1
3f2G3OMu792Qi3A4cvrXyq,Hjarta,Otri Jochumsson,4x8y3T6YzB4qB3MKPZT0mh,58,,,['Peaceful Meditation'],1
3f5EOPD45n6H91NdZxu5TI,White Noise and the Storm,Sleep Hunters,0qzu1LQb3R26XHQQWUDoNr,50,,,['White Noise Baby Sleep'],1
3fZIQ0sdsy7u7YDmOpqbxS,Tom Pillibi,Jacqueline Boyer,39CXnW4H5Zc2567MY5UaeH,24,,,['Eurovision Winners'],1
3fajzhEHSdlSmY31dORz9M,28 (with Dean Lewis),Ruth B.,2WzaAvm2bBCf4pEhyuDgCY,70,,,['Lugnt & Skönt'],1
3fbGWzPkiNSKPjfQl4cFyc,Hjärtattack,MODE,3juZ3UG7m6HjJTM1Oyz3kr,29,,,['Sommarhits 2024'],1
3fkPMWQ6cBNBLuFcPyMS8s,Burnin' for You,Blue Öyster Cult,00tVTdpEhQQw1bqdu8RCx2,67,,,['Classic Road Trip Songs'],1
3fm0hpNBju8GRBC4iLZHHZ,Love U Again,ClockClock,4NSzuIc0eGOftqr0tEOhJk,56,,,['Life is good!'],1
3fneVsIBA5RkkXsQhOW7pn,Dum,Bolaget,55ZGFvikpNjQHvtTWS5aZF,59,,,['This Is Bolaget'],1
3fonAuTvuI5KMcmnueLAPq,Straight and Narrow,Sam Barber,08GfvCW09pv2QP4y9sle2a,11,,,['Country Top 50'],1
3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,Chris Stapleton,4YLtscXsxbVgi031ovDDdh,84,,,['Country Top 50'],1
3ftV1LnllwfRYBYwmRVgz4,Fri,Hov1,68dW5BU6sdVNf099EylxEt,46,,,['This Is Hov1'],1
3fzhpLNMFSey1z987S7F15,Ruido Blanco Por La Mañana,Vizzionz,3VU6EADz81WPaKVs9mP30w,68,,,['White Noise 10 Hours'],1
3g5KZyz7LmG7xsAe6c4O5b,Murder On The Dancefloor - David Guetta Remix,Sophie Ellis-Bextor,2cBh5lVMg222FFuRU7EfDE,70,,,"['Gym Hits', 'Club Hits 2024', 'Pepplåtar till träningspasset']",3
3gD9Y09QDMmCjGH0R7q9y0,Horizon,Luke Marantz Trio,6skWyJ0S6yQ2bKBQb1klxo,65,,,['Jazz in the Background'],1
3gDL9ovrGlXb1WyjuXDbbi,Nashville Story,Jill Johnson,2aaGbpl5Y2ykZsNFZM6ofw,26,,,['Aktuellt'],1
3gF4L7lzTpjINl1NPj2z6g,"Moonlight, Are You Listening Now?",SI EVOL,524Xl2s6Uw1LnRmdJwQ9S2,28,,,"['New Music Friday Sweden', 'Aktuellt']",2
3gI4rnrZmChW37dmDB5xNb,Vänder blicken,Anna Järvinen,70vrcQugFAOAtOFIW1wcyR,22,,,['New Music Friday Sweden'],1
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",Elton John,3PhoLpVuITZKcymswpck5b,82,,,"['Rock Classics', 'Classic Road Trip Songs']",2
3gpFz8oAnbKQz83jf17yco,Heaven,U96,0RhnKJThw36HFitqY6dYgd,49,,,['90s Dance Party'],1
3gyKc7WqqzH0ZYjnzlphXP,Call Your Girlfriend - Spotify Singles,Jackie Mere,4xA2Kp40KdqjdcFE6zik0p,47,,,"['Ny Pop', 'Life is good!', 'Pepplåtar till träningspasset']",3
3h04eZTnmFLRMjZajbrp2R,Need You Tonight,INXS,1eClJfHLoDI4rZe5HxzBFv,75,,,"['All Out 80s', 'Classic Road Trip Songs']",2
3h5TiWTqGxjSjFrbruPFH9,Praise Jah In The Moonlight,YG Marley,0n4Fao9kbjgM76RmVlfSwr,88,,,"[':)', 'pov']",2
3h76tbaYIamSeJL81X7ZwI,Cry,Benson Boone,22wbnEMDvgVIAGdFeek6ET,85,,,['Ny Pop'],1
3h8tI65xdfpQyTAy7Grqwa,Potion (with Dua Lipa & Young Thug),Calvin Harris,7CajNmpbOovFoOoasH2HaY,67,,,['Happy Hits!'],1
3hUxzQpSfdDqwM3ZTFQY0K,august,Taylor Swift,06HL4z0CvFAxyc27GXpf02,86,,,['This Is Taylor Swift'],1
3hxIWfx5pNgXWQKPSVq0WT,Svalen till grammis,A36,4QcudLddRQCbX8wrs6i2Gt,48,,,"['Ny Pop', '100']",2
3i0FkJYlU4MFfYkjFHXXAM,I'm Not Here To Make Friends,Sam Smith,2wY79sveU1sp5g7SokKOiI,69,,,['Happy Hits!'],1
3i6qNxyVgIdUZTTi5m25EM,Bitch,Meredith Brooks,2QmLFuIDtNDmmJY3OtvinN,72,,,['All Out 90s'],1
3i6tlvYU1BSAM3yGQNemtM,DNA,LXNGVX,5IpS1TN1Crp8Ym4zjiIrtK,79,,,['phonk'],1
3iAJRvvn8pywXZtvBNNP71,När vi gräver guld i USA,Glenmark Eriksson Strömstedt,18zO6eeR1PG505akCHt9yB,46,,,['Svenska Favoriter'],1
3iQ1B1jF370iZEaJUIs3eJ,krushed!,$werve,60vF1fLR6yzLxCQUlnAYYj,72,,,['phonk'],1
3iVcZ5G6tvkXZkZKlMpIUs,Alright,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg,82,,,['All Out 2000s'],1
3iamODg6JJkhG8iCME2CWG,Vänta tills våren,Håkan Hellström,3H7Ez7cwaYw4L3ELy4v3Lc,29,,,['This Is Håkan Hellström'],1
3ijeTyo5ggRvM0DTfZflBB,Refrain,Lys Assia,1sYbeJNBg3aXqOMoJWA6CU,31,,,['Eurovision Winners'],1
3io6dYfCkW0RnAzpHdfWkw,FUNK ESTRANHO,ALXIKE,4SbtvEgtu7QsmFjjBzyV8F,57,,,['phonk'],1
3ipcu1diTYgtTCO7IBu9os,Svart sommar,Veronica Maggio,2OIWxN9xUhgUHkeUCWCaNs,51,,,['This Is Veronica Maggio'],1
3ir9NB2KrXbqedTQ2XhoWc,Rosa Luftballong,TRENDEN,6YuKFo9oa6f4KGcrDm982S,53,,,[':)'],1
3iw6V4LH7yPj1ESORX9RIN,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,Nathan Evans,1PKErrAhYFdfrDymGHRQRo,69,,,['Happy Hits!'],1
3jB5trbr0kQqQRkYr3M3u5,Sju sorger,Veronica Maggio,2OIWxN9xUhgUHkeUCWCaNs,50,,,['This Is Veronica Maggio'],1
3jBtGFrRvQDDSrwtQsWZHD,Rumore Pesante Del Sonno,Lettere a Sleepnes,2GQVGJZ6yDlEpa2ClxVgQg,66,,,['White Noise 10 Hours'],1
3jDdpx9PMlfMBS5tOBHFm9,Return of the Mack,Mark Morrison,6V3F8MZrOKdT9fU686ybE9,78,,,['All Out 90s'],1
3jQlNsMoO2C4NzwoBi9R6v,Tears Of Change,Leon Baker,3JQJt6xbvE5sawRz3bgKB0,60,,,['Peaceful Meditation'],1
3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,6KImCVD70vtIoJWnq6nGn3,84,,,['Songs to Sing in the Car'],1
3k7gRqP7vcOSMaHcYxaHq2,Banksy,Hov1,68dW5BU6sdVNf099EylxEt,47,,,['This Is Hov1'],1
3kFRPjcHAlQrfHytP6kR61,Femme Fatale (feat. Coi Leray & Kaliii),G-Eazy,02kJSzxNuaWGqwubyUba0Z,65,,,['pov'],1
3koCCeSaVUyrRo3N2gHrd8,Let's Groove,"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,77,,,['All Out 80s'],1
3kxUcpFquT4ZdvJC1Nyu5q,Cabin Noise Focus,Crafting Audio,2JPKyBvknhpjBrZx65AmM9,74,,,['White Noise 10 Hours'],1
3l4r8G6i6WWvbUO0ClvTaV,Bullet,R3SPAWN,2Pfp9mATiuKRzCMLhfs3tB,33,,,['Club Hits 2024'],1
3lEBEtiL4YVAKiGoU4MrT6,Rain,Anna Lille,4nwpfzpdL72UcfB0O3y6Gk,48,,,['Lugnt & Skönt'],1
3lFNDaob5QhwE9oo7J0uNT,Pachamama (feat. Elliphant),Luude,20cmhoGvN0eyzhmsHJH1Mg,55,,,['Club Hits 2024'],1
3lMzT16MjAKKXF7pSZn13B,Tell Ur Girlfriend,Lay Bankz,4OVbrPbhvK46A1uXTU1u5F,91,,,"['pov', 'Today’s Top Hits']",2
3lbSOwq9aOw7nYGJsrmNKv,These Are The Times,Benjamin Ingrosso,7jEEE187pVG6InOxn03oA5,34,,,['This Is Benjamin Ingrosso'],1
3lq5TnpcGvBz7bMuz4gKBa,2LURAR,Greekazo,0I0zS0aiq9JeGMBT45x6d8,52,,,['100'],1
3lsscWET0b3LXF4FqIq3mY,Foe Or Friend (feat. hanna ögonsten),Snavs,4xFadP7L1YVwVSjDDfjKjM,35,,,['New Music Friday Sweden'],1
3ltrPjhN9HFbA3c1hKIF1E,NÄR VI TVÅ BLIR EN,Perra & Berra,6YWMML4Yz4GNbHprht9tud,41,,,['30 km/h'],1
3mLOglRxAwyK1Phml137Pw,AMIGA,Jireel,2EWsHDexsSInArfFkhA2i6,52,,,['100'],1
3mSYbKu15KIVRR7NsnagjF,Take My Breath Away,Kim Cesarion,1FbsmLXvj5CccZj6JLk46Z,51,,,['Melodifestivalen - Årets bidrag'],1
3mTsbs8DiR6OoLCz2KlzZI,In Your Arms,Emily Green Trio,1x15bUK0BRnIevwSpYxMjg,62,,,['Jazz in the Background'],1
3mdZaRNblDtvpwSrjZef4p,Magic Baby Noise,Dr. Dreammaker,761jLrJ3YSvCWz7F0NPZJY,66,,,['White Noise Baby Sleep'],1
3mwvAQMWc3Hb1Rmcl7iyyx,Mellow Forest Noise,PARCEL,6fhgzDPycvkawFNW0CtORI,55,,,['White Noise Baby Sleep'],1
3myN8VIQbnMGr9qHiczMcf,Fulla för kärlekens skull,Eldkvarn,6TLywjDgcz3M1rTrX7ht5k,45,,,['Svenska Favoriter'],1
3n2NrPvJkMnN4KQybXcYyK,JUKKASJÄRVI,Hooja,054fVwphDX8QB8Pm7IjRcL,48,,,['This Is Hooja'],1
3nJtKV23cLqdMzurBX49Tq,Det är så jag säger det,Håkan Hellström,3H7Ez7cwaYw4L3ELy4v3Lc,40,,,['This Is Håkan Hellström'],1
3nTFwQs9Oxz1KEtZn0Q7AK,Slowdown,Clip Aloe,6CxgcvEFmR83qRXJmgZj67,59,,,['Peaceful Meditation'],1
3nWm3nnIZio7LaEaXKzRGK,Featherlight,Glass Trio,2RfscHz3ooemLWvQslMeqm,54,,,['Jazz in the Background'],1
3nlmYsWXQLcsXOWJEPc21E,Min Ponny (min kära lilla ponny),Dolores,4qyhURA0g9oibogcNPMZaP,45,,,['30 km/h'],1
3o8bHN6zrp3c91qcR1GS6W,Inga änglar (Na na na),A36,4QcudLddRQCbX8wrs6i2Gt,59,,,"[':)', 'pov']",2
3oEkrIfXfSh9zGnE7eBzSV,The Winner Takes It All,ABBA,0LcJLqbBmaGUft1e9Mm8HV,75,,,"['All Out 80s', 'This Is ABBA']",2
3oSGigVd5RezNkTV9PRGmL,Some Things I'll Never Know (feat. Maren Morris),Teddy Swims,33qOK5uJ8AR2xuQQAhHump,59,,,['Dinner with Friends'],1
3oSnjjDlGybELlBa9by38Y,Erinnerungen,Phillipp Vogler,2ocNI6hLYU6rqq6TT4YzNY,66,,,['Sleep'],1
3oUEzTAoOxqZHN4xiqTGqJ,Bécane - A COLORS SHOW,Yamê,0wiCfDEHaEcPkKZOi7Nivl,77,,,['pov'],1
3ohk7UW328iwdvQLz9sxCv,Neon,Hov1,68dW5BU6sdVNf099EylxEt,53,,,['This Is Hov1'],1
3ormOBJT8OGCxhrXntFyQq,The Arrival,Kaleido Young,4c4Y540mQ31qDu85OrbURi,65,,,['Peaceful Meditation'],1
3ovjw5HZZv43SxTwApooCM,Wind Of Change,Scorpions,27T030eWyCQRmDyuvr1kxY,79,,,['All Out 90s'],1
3oz4rW0SuA7H93Sw9iQhdq,Shuno som mig,Lee Bloccboy,2bclmMgssdBFMBzHa64tnw,44,,,['100'],1
3p0WsdmgVU2ZNIufdYFBDt,SOVA,Ant Wan,51TXQniEQkYh89tfLjiuSy,55,,,['100'],1
3p84R45PM75ngq8XRoe45o,Nothing Matters,The Last Dinner Party,5SHgclK1ZpTdfdAmXW7J6s,72,,,['pov'],1
3pT9n3pNaP9371RS9cDl0V,Rain-drenched,Keanan Field Group,3Nswj36GKhom7iy2bLvJNJ,57,,,['Jazz in the Background'],1
3pddBDTjIsGkyaYHxLnJqo,Jackie and Wilson,Hozier,2FXC3k01G6Gw61bmprjgqS,72,,,['Dinner with Friends'],1
3pfjdDVdlQzUjJaw75NvhE,Bona Fide,Linn Hope,5VBvp5RbAHFL0UlVaKqK9D,63,,,['Peaceful Piano'],1
3po8Ur8zo1NZ6mbk0nxUAJ,Ljudet av en skugga,Akvavit,3vvY6bfFNRymVmylw2vfGy,66,,,"['White Noise 10 Hours', 'White Noise Baby Sleep']",2
3pt8FTbqdnMyh3r9noAYsQ,SLEEP TONIGHT (THIS IS THE LIFE) - with R3HAB and Sam Feldt,Switch Disco,4dEayBlrVBjaQOktGkmWki,71,,,"['Club Hits 2024', 'Sommarhits 2024', 'Pepplåtar till träningspasset']",3
3ptLW4fzupzNrzbO7Hneam,Riverside MF,Joel Corry,6DgP9otnZw5z6daOntINxp,56,,,['Club Hits 2024'],1
3pv7Q5v2dpdefwdWIvE7yH,Shake It Off (Taylor's Version),Taylor Swift,06HL4z0CvFAxyc27GXpf02,76,,,['This Is Taylor Swift'],1
3q8WojYJVZsGClFGFBYdTc,Satan i gatan,Veronica Maggio,2OIWxN9xUhgUHkeUCWCaNs,60,,,['This Is Veronica Maggio'],1
3q9npStSssk7sZWotiNQLK,November Rain - 2022 Version,Guns N' Roses,3qm84nBOXUEQ2vnTfUTTFC,0,,,['Rock Classics'],1
3qAqbbNRC9ce1fqb7EcZed,Monster (with Alok),A7S,5Wg2b4Mp42gicxEeDNawf7,58,,,['Pepplåtar till träningspasset'],1
3qBMFORCRUKzBPiftvwaJn,Light White Noise,Evomin,377XEfaskiPevvTMYzJvUb,66,,,['White Noise 10 Hours'],1
3qF5yFvHkaJD6d4orEzlzw,Kom ihåg mig,Lars Winnerbäck,33zLgL7tT1vg7eRpWYX5uI,40,,,['This Is Lars Winnerbäck'],1
3qT4bUD1MaWpGrTwcvguhb,Black Dog - Remaster,Led Zeppelin,36QJpDe2go2KgaRleHCDTp,72,,,['Rock Classics'],1
3qYUe1nOesjv2RNCHdAG60,Här är jag,Babblarna,1aA5OGASCVhznQYm71BMYg,49,,,['This is Babblarna'],1
3qfofCNp0UgwHKmgM1EJ6A,Flying Spirits.,Ashlynn Vinno,2LJPtJzLybu9EKKX8X84DJ,58,,,['Peaceful Meditation'],1
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,5p9HO3XC5P3BLxJs5Mtrhm,98,,,"[""It's Hits Sweden"", ':)', 'Dinner with Friends', 'Today’s Top Hits', 'pov']",5
3qiyyUfYe7CRYLucrPmulD,Baba O'Riley,The Who,67ea9eGLXYMsO2eYQRui3w,75,,,['Classic Road Trip Songs'],1
3qoftcUZaUOncvIYjFSPdE,Bejeweled,Taylor Swift,06HL4z0CvFAxyc27GXpf02,78,,,['This Is Taylor Swift'],1
3qqZaP3TSW6Rn8rwTBUKIn,Våra vackra dar,Hov1,68dW5BU6sdVNf099EylxEt,49,,,['This Is Hov1'],1
3qqlyGEO02ZoW8OwYhuMq8,Something You Can Hold,Mason Ramsey,6xvpfMjWTougrRRtK7iikz,56,,,['Dinner with Friends'],1
3qv6UdZerLnFiGkWBynjGv,Benevolent,Miriam van Steeg,5w21WblmOUdUPdA4YgBAnu,59,,,['Sleep'],1
3qz7yN7gff4ehIkAOet7wB,Hero,Westerlund,2E2I4XqkMhd2eoJv7ExGlO,42,,,"['New Music Friday Sweden', 'Sommarhits 2024', 'Pepplåtar till träningspasset']",3
3rFHJDslBgt9rHu8p22aFN,The Feeling - Lost Frequencies & Andromedik Deluxe Mix,Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,63,,,['Gym Hits'],1
3rGYQLxtPkFSgrEPkgUX5t,Cheat Code,Lukas Graham,25u4wHJWxCA9vO0CzxAbK7,57,,,"['Ny Pop', 'Life is good!']",2
3rWDp9tBPQR9z6U5YyRSK4,Midnight Rain,Taylor Swift,06HL4z0CvFAxyc27GXpf02,79,,,['This Is Taylor Swift'],1
